,Point of Sale Country,Company Name,Department,Travel Start Date,Travel End Date,Origin,Destination,Route,In Policy,Booking Method,Segment Count,Employee ID,Unit of Measurement,Currency,Mileage,Carbon Emission,Ticket Expense,Mileage Per ticket,Ticket Expense Per ticket,Carbon Emission Per ticket,Day of Week
3,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-12,2022-07-12,Banbury,London Marylebone,Banbury - London Marylebone,Yes,Online,1,20298.0,Kg|Km,GBP,120.86,4.96729,45.3,120.86,45.3,4.96729,Tuesday
506,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-12-01,2023-12-01,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,3,17768.0,Kg|Km,GBP,955.79,39.28289,173.6,318.59666666666664,57.86666666666667,13.094296666666667,Friday
507,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-27,2022-09-27,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,3,15637.0,Kg|Km,GBP,955.79,39.28289,216.1,318.59666666666664,72.03333333333333,13.094296666666667,Tuesday
509,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-05-19,2022-05-20,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,2,22041.0,Kg|Km,GBP,637.13,26.1859,98.1,318.565,49.05,13.09295,Thursday
510,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-04-11,2020-04-11,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,3,25096.0,Kg|Km,GBP,955.79,39.28289,210.0,318.59666666666664,70.0,13.094296666666667,Saturday
512,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-11-17,2021-11-17,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,3,15608.0,Kg|Km,GBP,955.79,39.28289,66.7,318.59666666666664,22.233333333333334,13.094296666666667,Wednesday
514,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-30,2022-03-30,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,3,15617.0,Kg|Km,GBP,955.79,39.28289,85.4,318.59666666666664,28.46666666666667,13.094296666666667,Wednesday
515,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-05-03,2020-05-03,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,1,26959.0,Kg|Km,GBP,318.66,13.09698,152.0,318.66,152.0,13.09698,Sunday
516,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-10-20,2022-10-20,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,1,15538.0,Kg|Km,GBP,318.66,13.09698,68.6,318.66,68.6,13.09698,Thursday
517,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-05-03,2020-05-03,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,1,28022.0,Kg|Km,GBP,318.66,13.09698,180.0,318.66,180.0,13.09698,Sunday
520,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-14,2022-02-14,London Euston,Manchester Piccadilly,London Euston - Manchester Piccadilly,Yes,Online,1,15688.0,Kg|Km,GBP,318.66,13.09698,49.2,318.66,49.2,13.09698,Monday
521,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-10-02,2020-10-02,London Euston,Northampton,London Euston - Northampton,Yes,Online,1,19444.0,Kg|Km,GBP,106.11,4.36122,27.8,106.11,27.8,4.36122,Friday
522,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-04-10,2021-04-10,London Euston,Preston (Lancs),London Euston - Preston (Lancs),No,Online,1,14792.0,Kg|Km,GBP,351.75,14.45685,239.6,351.75,239.6,14.45685,Saturday
523,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-01-20,2020-01-20,London Euston,Preston (Lancs),London Euston - Preston (Lancs),Yes,Online,1,14792.0,Kg|Km,GBP,351.75,14.45685,162.0,351.75,162.0,14.45685,Monday
524,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-09-12,2021-09-12,London Euston,Preston (Lancs),London Euston - Preston (Lancs),Yes,Online,3,24720.0,Kg|Km,GBP,1056.03,43.40263,90.2,352.01,30.066666666666666,14.467543333333333,Sunday
525,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-08-06,2023-08-06,London Euston,Runcorn,London Euston - Runcorn,Yes,Online,1,20298.0,Kg|Km,GBP,317.09,13.0324,72.7,317.09,72.7,13.0324,Sunday
526,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-03,2020-02-03,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,14792.0,Kg|Km,GBP,316.13,12.99277,180.0,316.13,180.0,12.99277,Monday
527,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-02,2022-11-02,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15538.0,Kg|Km,GBP,316.13,12.99277,65.8,316.13,65.8,12.99277,Wednesday
528,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-31,2022-03-31,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,27093.0,Kg|Km,GBP,316.13,12.99277,68.3,316.13,68.3,12.99277,Thursday
529,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-23,2022-11-23,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15538.0,Kg|Km,GBP,316.13,12.99277,68.3,316.13,68.3,12.99277,Wednesday
530,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-03-11,2023-03-11,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,23933.0,Kg|Km,GBP,316.13,12.99277,72.3,316.13,72.3,12.99277,Saturday
531,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-05-12,2022-05-12,London Euston,Stockport,London Euston - Stockport,Yes,Online,9,27093.0,Kg|Km,GBP,2846.06,116.97326,364.7,316.2288888888889,40.52222222222222,12.997028888888888,Thursday
532,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-09-09,2020-09-09,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,285.0,316.23,95.0,12.99703,Wednesday
533,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-11-17,2021-11-17,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,15612.0,Kg|Km,GBP,948.69,38.99109,102.6,316.23,34.199999999999996,12.99703,Wednesday
534,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-08-12,2022-08-12,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,107.6,316.23,35.86666666666667,12.99703,Friday
535,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-10-02,2020-10-02,London Euston,Stockport,London Euston - Stockport,No,Online,2,14792.0,Kg|Km,GBP,632.56,25.99832,245.0,316.28,122.5,12.99916,Friday
536,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-22,2022-11-22,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,15637.0,Kg|Km,GBP,948.69,38.99109,233.7,316.23,77.89999999999999,12.99703,Tuesday
537,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-10-26,2023-10-26,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15538.0,Kg|Km,GBP,316.13,12.99277,72.3,316.13,72.3,12.99277,Thursday
538,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-06-03,2020-06-03,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,24651.0,Kg|Km,GBP,948.69,38.99109,176.0,316.23,58.666666666666664,12.99703,Wednesday
539,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-27,2022-09-27,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,15637.0,Kg|Km,GBP,948.69,38.99109,216.1,316.23,72.03333333333333,12.99703,Tuesday
540,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-01-28,2020-01-28,London Euston,Stockport,London Euston - Stockport,Yes,Online,2,21739.0,Kg|Km,GBP,632.56,25.99832,202.8,316.28,101.4,12.99916,Tuesday
541,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-10-25,2023-10-25,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15538.0,Kg|Km,GBP,316.13,12.99277,72.3,316.13,72.3,12.99277,Wednesday
542,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-11-17,2021-11-17,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15538.0,Kg|Km,GBP,316.13,12.99277,35.9,316.13,35.9,12.99277,Wednesday
543,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-02-17,2023-02-17,London Euston,Stockport,London Euston - Stockport,No,Online,1,20298.0,Kg|Km,GBP,316.13,12.99277,169.3,316.13,169.3,12.99277,Friday
544,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-03,2020-02-03,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,14792.0,Kg|Km,GBP,316.13,12.99277,157.0,316.13,157.0,12.99277,Monday
545,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-02,2022-02-02,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,23933.0,Kg|Km,GBP,316.13,12.99277,45.7,316.13,45.7,12.99277,Wednesday
546,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-17,2022-03-17,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,27093.0,Kg|Km,GBP,948.69,38.99109,214.6,316.23,71.53333333333333,12.99703,Thursday
547,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-07-28,2023-07-28,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15538.0,Kg|Km,GBP,316.13,12.99277,72.3,316.13,72.3,12.99277,Friday
548,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-11-01,2023-11-01,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15612.0,Kg|Km,GBP,316.13,12.99277,29.8,316.13,29.8,12.99277,Wednesday
549,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-11-22,2021-11-22,London Euston,Stockport,London Euston - Stockport,No,Online,1,14792.0,Kg|Km,GBP,316.13,12.99277,239.1,316.13,239.1,12.99277,Monday
550,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-11-02,2020-11-02,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,23933.0,Kg|Km,GBP,948.38,38.9783,304.0,316.12666666666667,101.33333333333333,12.992766666666666,Monday
551,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-03,2020-03-03,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,24651.0,Kg|Km,GBP,948.69,38.99109,136.5,316.23,45.5,12.99703,Tuesday
552,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-15,2020-03-15,London Euston,Stockport,London Euston - Stockport,No,Online,1,14792.0,Kg|Km,GBP,316.13,12.99277,74.0,316.13,74.0,12.99277,Sunday
553,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-05-06,2023-06-06,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.38,38.9783,361.7,316.12666666666667,120.56666666666666,12.992766666666666,Saturday
554,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-17,2022-09-17,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15612.0,Kg|Km,GBP,316.13,12.99277,54.1,316.13,54.1,12.99277,Saturday
555,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-01-02,2022-01-02,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,23933.0,Kg|Km,GBP,316.13,12.99277,65.8,316.13,65.8,12.99277,Sunday
556,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-09-14,2020-09-14,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,15538.0,Kg|Km,GBP,948.69,38.99109,216.1,316.23,72.03333333333333,12.99703,Monday
557,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-28,2023-09-28,London Euston,Stockport,London Euston - Stockport,Yes,Agent Assisted,1,27093.0,Kg|Km,GBP,316.13,12.99277,72.3,316.13,72.3,12.99277,Thursday
558,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-09-03,2020-09-03,London Euston,Stockport,London Euston - Stockport,No,Online,1,14792.0,Kg|Km,GBP,316.13,12.99277,185.0,316.13,185.0,12.99277,Thursday
559,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-02-21,2022-02-21,London Euston,Stockport,London Euston - Stockport,Yes,Online,1,15538.0,Kg|Km,GBP,316.13,12.99277,40.0,316.13,40.0,12.99277,Monday
560,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-03-10,2023-03-10,London Euston,Stockport,London Euston - Stockport,Yes,Online,3,19444.0,Kg|Km,GBP,948.69,38.99109,95.0,316.23,31.666666666666668,12.99703,Friday
561,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-12-20,2022-12-20,London Euston,Stoke On Trent,London Euston - Stoke On Trent,Yes,Online,3,15637.0,Kg|Km,GBP,756.33,31.08535,126.6,252.11,42.199999999999996,10.361783333333333,Tuesday
565,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-23,2022-07-23,London Euston,Warrington Bank Quay,London Euston - Warrington Bank Quay,Yes,Online,3,29715.0,Kg|Km,GBP,918.2,37.73786,218.4,306.06666666666666,72.8,12.579286666666667,Saturday
566,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-09-12,2021-09-12,London Euston,Warrington Bank Quay,London Euston - Warrington Bank Quay,Yes,Online,3,29715.0,Kg|Km,GBP,918.2,37.73786,86.2,306.06666666666666,28.733333333333334,12.579286666666667,Sunday
574,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-06-02,2020-06-02,London Kings Cross,Newcastle,London Kings Cross - Newcastle,No,Online,1,14792.0,Kg|Km,GBP,441.98,18.16523,102.0,441.98,102.0,18.16523,Tuesday
576,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-03-29,2022-03-29,London Liverpool Street,London Liverpool Street,London Liverpool Street - London Liverpool Street,Yes,Online,3,15617.0,Kg|Km,GBP,52.35,2.15167,19.6,17.45,6.533333333333334,0.7172233333333334,Tuesday
577,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-10-03,2022-10-03,London Liverpool Street,London St Pancras,London Liverpool Street - London St Pancras,Yes,Online,3,15538.0,Kg|Km,GBP,274.55,11.28413,35.5,91.51666666666667,11.833333333333334,3.7613766666666666,Monday
589,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-11-03,2022-11-03,London Liverpool Street,Stansted Airport,London Liverpool Street - Stansted Airport,Yes,Online,1,15538.0,Kg|Km,GBP,54.39,2.23533,20.7,54.39,20.7,2.23533,Thursday
590,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-02-16,2021-02-18,London Liverpool Street,Ware (Herts),London Liverpool Street - Ware (Herts),Yes,Online,2,30241.0,Kg|Km,GBP,71.87,2.95391,22.5,35.935,11.25,1.476955,Tuesday
592,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-03,2020-03-03,London Liverpool Street,Witham,London Liverpool Street - Witham,Yes,Online,1,24812.0,Kg|Km,GBP,68.93,2.83313,24.2,68.93,24.2,2.83313,Tuesday
593,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-08-12,2022-08-12,London Marylebone,Banbury,London Marylebone - Banbury,Yes,Online,1,20298.0,Kg|Km,GBP,120.52,4.95344,45.3,120.52,45.3,4.95344,Friday
594,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-03-16,2020-03-16,London Marylebone,South Ruislip,London Marylebone - South Ruislip,Yes,Agent Assisted,2,15601.0,Kg|Km,GBP,38.36,1.57672,19.1,19.18,9.55,0.78836,Monday
598,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-08-11,2022-08-11,London Paddington,Bristol Parkway,London Paddington - Bristol Parkway,Yes,Agent Assisted,3,15661.0,Kg|Km,GBP,552.36,22.70214,174.2,184.12,58.06666666666666,7.56738,Thursday
609,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-09-19,2023-09-19,London Paddington,Bristol Parkway,London Paddington - Bristol Parkway,Yes,Online,1,15661.0,Kg|Km,GBP,184.37,7.57777,58.0,184.37,58.0,7.57777,Tuesday
612,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-04,2022-07-04,London Paddington,Heathrow Terminal 5 (Rail Station Only),London Paddington - Heathrow Terminal 5 (Rail Station Only),Yes,Online,1,30241.0,Kg|Km,GBP,29.6,1.21674,25.0,29.6,25.0,1.21674,Monday
614,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-28,2022-09-30,London Paddington,London Paddington,London Paddington - London Paddington,Yes,Online,3,14792.0,Kg|Km,GBP,659.45,27.10325,253.0,219.8166666666667,84.33333333333333,9.034416666666667,Wednesday
617,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-02,2022-09-02,London Paddington,Newport (South Wales),London Paddington - Newport (South Wales),Yes,Online,3,27093.0,Kg|Km,GBP,659.3,27.09707,107.2,219.76666666666665,35.733333333333334,9.032356666666667,Friday
618,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-21,2022-09-23,London Paddington,Newport (South Wales),London Paddington - Newport (South Wales),Yes,Online,2,14792.0,Kg|Km,GBP,439.61,18.0678,253.0,219.805,126.5,9.0339,Wednesday
619,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-10-19,2022-10-19,London Paddington,Newport (South Wales),London Paddington - Newport (South Wales),Yes,Online,1,20298.0,Kg|Km,GBP,219.77,9.03236,126.5,219.77,126.5,9.03236,Wednesday
620,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2023-04-07,2023-04-07,London Paddington,Newport (South Wales),London Paddington - Newport (South Wales),Yes,Online,1,15757.0,Kg|Km,GBP,219.77,9.03236,50.2,219.77,50.2,9.03236,Friday
621,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-01-29,2020-01-29,London Paddington,Newton Abbot,London Paddington - Newton Abbot,Yes,Online,2,15661.0,Kg|Km,GBP,602.1,24.74612,116.4,301.05,58.2,12.37306,Wednesday
622,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-14,2020-02-14,London Paddington,Newton Abbot,London Paddington - Newton Abbot,Yes,Online,1,15661.0,Kg|Km,GBP,301.23,12.3807,80.3,301.23,80.3,12.3807,Friday
623,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-07-13,2022-07-13,London Paddington,Newton Abbot,London Paddington - Newton Abbot,Yes,Online,3,15661.0,Kg|Km,GBP,903.33,37.12682,231.8,301.11,77.26666666666667,12.375606666666668,Wednesday
624,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2020-02-26,2020-02-26,London Paddington,Newton Abbot,London Paddington - Newton Abbot,Yes,Online,3,15661.0,Kg|Km,GBP,903.33,37.12682,116.4,301.11,38.800000000000004,12.375606666666668,Wednesday
625,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2022-09-22,2022-09-22,London Paddington,Newton Abbot,London Paddington - Newton Abbot,Yes,Online,3,15661.0,Kg|Km,GBP,903.33,37.12682,213.6,301.11,71.2,12.375606666666668,Thursday
626,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-09-22,2021-09-22,London Paddington,Newton Abbot,London Paddington - Newton Abbot,Yes,Online,1,15661.0,Kg|Km,GBP,301.23,12.3807,59.7,301.23,59.7,12.3807,Wednesday
627,United Kingdom,Bouygues Energies & Services Contracting UK,Bouygues E+S Contracting UK,2021-09-16,2021-09-16,London Paddington,Newton Abbot,London Paddington - Newton Abbot,Yes,Online,3,15661.0,Kg|Km,GBP,903.33,37.12682,161.4,301.11,53.800000000000004,12.375606666666668,Thursday
